Codigo,Descripcion,Costo,Precio2,,
906100,8784477008     TERMINALES     -BOSCH-,1.13,1.5,,
906101,8781354006     TERMINALES      -BOSCH-,1.86,2.45,,
906102,TERMINAL DE ALUMINIO DOBLE 350 MCM,36.5,48.25,,
906103,TERMINAL ZAPATA DOBLE CU/AL  #14 - 2/0 1 AGUJERO,25.73,33.95,,
906104,TERMINAL T/SILLA BARRA DOBLE # 6 -250  1 AGUJERO,41.81,55.75,,
906105,T-18     TERMINALE 1/4 MACHO AZUL,0.4,0.6,,
906106,TERMINAL SOLDAR CU*EST TM 50mm. # 1/0 125 A.,6.57,0.06,,
906107,TERMINAL SOLDAR CU-EST TM 10mm # 8  35A.,1.35,2,,
906108,8781354005     TERMINALES   -BOSCH-,1.26,1.75,,
906109,TERMINAL SOLDAR CADMIADA # 8 STR  35 A.    «LCT»,4.95,6.55,,
906110,TERMINAL SOLDAR CADMIADA # 6 STR  50 A.    «LCT»,5.95,7.85,,
906111,TERMINAL SOLDAR CADMIADA # 4 STR 70 A.    «LCT»,6.95,9.25,,
906112,TERMINAL SOLDAR CADMIADA # 2 STR 90 A.    «LCT»,9.95,13.25,,
906113,8781360800    TERMINALES    -BOSCH-,0.98,1.5,,
906114,8781353119   TERMINALES    -BOSCH-,0.98,1.3,,
906115,TERMINAL COBRE SOLDAR 3/8 # 6-8,3.25,4.3,,
906116,TERMINAL COBRE SOLDAR 1/2 # 2-4,5.01,6.66,,
906117,TERMINAL COBRE SOLDAR 5/8 # 2/0-1/0,7.8,10.3,,
906118,TERMINAL COBRE SOLDAR 3/4 # 2/0-3/0,10.53,13.9,,
906119,TERMINAL SOLDAR CADMIADA # 1/0 STR  125 A.    «LCT»,18.95,25,,
906120,TERMINAL SOLDAR CADMIADA # 2/0 STR  150 A.    «LCT»,21.95,28.95,,
906121,TERMINAL SOLDAR CADMIADA # 3/0 STR  175A.    «LCT»,33.95,44.95,,
906122,TERMINAL SOLDAR CU-EST TM 35MM # 2  90A.,5.02,7,,
906123,TERMINAL SOLDAR CU-EST TM 16MM # 6   50A.,2.41,3.25,,
906124,TERMINAL SOLDAR CU-EST TM 50MM # 1/0  125A.,8.2,10.85,,
906125,TERMINAL ZAPATA CU/AL A-500  500MCM,50,66,,
906126,TERMINAL ZAPATA CU/AL A-225  4/0,11.6,15.75,,
906127,"TERMINAL SOLDAR CADMIADA # 4/0 STR  KO-1/2""    «LCT»",24.52,48.55,,
906128,30-1175   CAJA TERMINALES 175PCS.    «MITZU»,38,50,,
906129,FT67   TERMINAL HEMBRA    «JCM»,0.6,0.8,,
906130,FT68   TERMINAL HEMBRA    «JCM»,0.6,0.8,,
906131,19-ST6   TERMINAL TIPO U # 16-14  AZUL    «JCM»,0.49,0.65,,
906132,19-ST7   TERMINAL TIPO U # 16-14  AZUL    «JCM»,0.4,0.55,,
906133,19-ST12   TERMINAL TIPO U # 12-10  AMARILLA    «JCM»,0.5,0.75,,
906134,19-ST13   TERMINAL TIPO U # 12-10  AMARILLA    «JCM»,0.69,0.95,,
906135,TERMINAL HEMBRA 1/4  # 12-10 AMARILLA    «MITZU»,0.27,0.45,,
906138,19-ST14   TERMINAL TIPO U # 12-10 AMARILLA    «JCM»,0.49,0.85,,
906139,19-ST15   TERMINAL TIPO U # 12-10  AMARILLA    «JCM»,0.8,1.1,,
906140,19-ST8   TERMINAL TIPO U # 16-14 AZUL    «JCM»,0.3,0.45,,
906141,19-ST9   TERMINAL TIPO U # 16-14 AZUL    «JCM»,0.3,0.45,,
906142,19-ST2   TERMINAL TIPO U # 22-18  ROJA    «JCM»,0.59,0.8,,
906143,19-ST3   TERMINAL TIPO U # 22-18 ROJA    «JCM»,0.4,0.55,,
906144,19-ST4   TERMINAL TIPO U # 22-18 ROJA    «JCM»,0.3,0.45,,
906145,19-ST5   TERMINAL TIPO U # 22-18 ROJA    «JCM»,0.49,0.65,,
906146,19-RT23   TERMINAL DE OJO # 22-18 ROJA    «JCM»,0.59,0.8,,
906147,19-RT24   TERMINAL DE OJO # 22-18 ROJA    «JCM»,0.48,0.65,,
906148,19-RT25   TERMINAL DE OJO # 22-18 ROJA    «JCM»,0.4,0.55,,
906149,19-RT29   TERMINAL DE OJO # 16-14 AZUL    «JCM»,0.4,0.55,,
906150,19-RT30   TERMINAL DE OJO # 16-14 AZUL    «JCM»,0.4,0.55,,
906151,19-BM84   TERMINAL MACHO ROLLIZO # 12-10 AMARILLA    «JCM»,0.45,0.6,,
906152,19-BF88   TERMINAL HEMBRA ROLLIZO # 12-10 AMARILLA    «JCM»,0.4,0.55,,
906153,19-RT32   TERMINAL DE OJO # 10-12 AMARILLA 3/16    «JCM»,0.9,1.2,,
906154,"TERMINAL CADMIADA Ø 1/2"" JM50-12    «TECH»",3.85,5.1,,
906155,"TERMINAL CADMIADA Ø 3/8"" JM50-12    «TECH»",3.78,5,,
906156,"TERMINAL CADMIADA Ø 1/2"" JM35-12    «TECH»",3.45,4.55,,
906158,"TERMINAL CADMIADA Ø 3/8"" JM35-10    «TECH»",3.4,4.5,,
906159,"TERMINAL CADMIADA Ø 3/8"" JM25-10    «TECH»",2.89,3.85,,
906160,"TERMINAL CADMIADA Ø 5/16"" JM6-8    «TECH»",1.73,2.3,,
906161,"TERMINAL CADMIADA Ø 5/16"" JM16-8    «TECH»",2.51,3.35,,
906162,"TERMINAL CADMIADA Ø 1/4"" JM10-6    «TECH»",1.81,2.45,,
906163,GB1749-P   TERMINAL TIPO PIN CAL. 12-10 AWG.,0.59,0.8,,
906164,GB1749-R   TERMINAL TIPO PIN CAL. 22-18 AWG.  ROJA   «JCM»,0.34,1,,
906165,TERMINAL ZAPATA CU/AL DOBLE A-350 350-6,31.72,41.85,,
907001,TESTER/PROBADOR CTE. GET-203 120/277/460V.,4.96,6.7,,
907002,TESTER DE BOLSILLO 80-500V. AC/DC 1/4 W. GET-100,5.83,7.99,,
907003,FAM-800  AMPERIMETRO DE GANCHO ANALOGO -FAST-,374,486.35,,
907004,EAD-801  AMPERIMETRO DE GANCHO DIGITAL -EAIR-,325,450,,
907005,MULTIMETRO DIGITAL  750V. 830B  <MIYAKO>,35,48,,
907006,TESTER DE BOLSILLO 60-600V. AC-DC # 914  -EAGLE-,7.08,9.75,,
907007,ST-5077     MULTIMETRO DIGITAL  -NIPPON-,27,39.96,,
907008,266   AMPERIMETRO DE GANCHO DIGITAL    «MIYAKO»,88.6,122.75,,
907009,UT30B    MULTIMETRO DIGITAL CON ESTUCHE,81,110,,
907010,ST-9     MINI-TESTER ANALOGO,55,71.55,,
907011,MULTIMETRO VOLTIOS DIGITAL GB 7000 750V.,65.63,85.35,,
907012,MULTIMETRO VOLTIOS DIGITAL MG 30B 750V.,57.15,74.3,,
907013,AMPERIMETRO ANALOGO MG 26 300A.,94.5,122.85,,
907014,AMPERIMETRO ANALOGO MG 28 500A.,98,127.4,,
907015,AMPERIMETRO GANCHO ANALOGO MG 36 1000A.,175,227.5,,
907016,AMPERIMETRO DIGITAL # 266 1000A.,148.75,200,,
907017,TESTER DESARMADOR 120MM-500V 50-150,8.62,11.25,,
907018,MU-104     MULTIMETRO 20K OHMS AC-DC,84.99,115,,
907019,TMC-160     MULTIMETRO DIGITAL,174.95,234.99,,
907020,MULTIMETRO DIGITAL MU113   -ER-,38.5,51,,
907021,C-266   MULTIMEETRO DE GANCHO  SMT,127,167.8,,
907023,MULTI-TESTER ANALOGO 20K ST-385,124.08,161.3,,
907024,MULTIMETRO DIGITAL MP6500,123.2,165.1,,
907025,MP-6500  MULTIMETRO DIGITAL,114.04,148.25,,
907026,66B360TRE  MULTITESTER ANALOGO 20K C/PROTECTOR  <BK>,99.98,131.95,,
907027,66B6500 MULTIMETRO DIGITAL  CAP/TEMP. B/K,185,244.25,,
907028,MP-3100   MULTIMETRO DIGITAL MINI,67.49,88.2,,
907029,MINI TESTER ANALOGO ST-5,27,35.9,,
907030,B2560    MULTITESTER DIGITAL C/PROTECTOR,204,271.35,,
907031,ST3401     MINI TESTER ANALOGO,50.65,68.75,,
907032,TESTER/CONTINUIDAD C/LUZ # 71204,7.61,10.25,,
907033,MAS830L   MULTITESTER DIGITAL C/LUZ    «JCM»,122,161,,
907034,M3900   MULTIMETRO DIGITAL    «SMT»,95,130,,
907035,YX-1000A   MULTIMETRO ANALOGO    «GIO»,22,29.75,,
907036,MULTITESTER DC 100MA 2K OHMS MF16-1,75.6,102.05,,
907037,MINI TESTER ANALOGO ST-3401,50.25,66.35,,
907038,66B2560 MULTIMETRO DIGITAL  C/PROTECTOR   B/K,193.8,255,,
907039,66B2560TRE  MULTIMETRO ANALOGO 20K C/PROTECTOR  B/K,91,125,,
907040,YX-360TR  MULTITESTER DC-1000MA 2K OHMS,80,105.6,,
907041,TESTER DESARMADOR 140MM  PUNTA NARANJA,5.38,7.25,,
907042,YX-360TRD  MULTITESTER DC-1000MA 2K OHMS <SUNWA>,93,122.75,,
907043,ST-360TR     MULTIMETRO ANOLOGO,57,85.5,,
907044,41900/010     TESTER      [TRAMONTINA],13.5,17.85,,
907045,66B25-1   MULTIMETRO ANALOGO,31.98,42.25,,
907046,66B860   MULTIMETRO DIGITAL UT30B  <BK>,95,128,,
907047,PUNTA DE TESTER PROFESIONAL 66B830     (TL215),9.5,12.55,,
907048,TM-122   MULTITESTER DIGITAL 10A 20KQ,89,117.5,,
907049,TM-102   MULTIMETRO DIGITAL    «TECHMAN»,56.93,75.15,,
907050,MU-1200     MULTIMETRO ANALOGO,32,42.25,,
907051,PT-930BY     MULTITESTER DIGITAL,44,58,,
907052,66B1100     AMPERIMETRO DE GANCHO    «BK»,118.95,157.75,,
907053,PI-453   MULTIMETRO DE GANCHO DIGITAL    <PLUG-IN>,114,159.6,,
907054,AMPERIMETRO GANCHO DIG. 600V. 600A.  <GREEN LEE>,761.98,1005.85,,
907055,PR-132   TESTER/PROB. 110/220V.    «TECHMAN»,14.98,19.75,,
907056,MANOMETRO 0-100 LBS.,18.9,27.4,,
907057,MU-1500   MULTIMETRO ANALOGO C/PROTECTOR,85.57,112.95,,
907058,ST-110   MULTITESTER ANALOGO 20KOHMS/VDC 250mA/DC,65,87.75,,
907059,66B2660   MULTITESTER DIGITAL   ( MU118 ),156.25,206.25,,
907060,PI-450   MULTIMETRO ANALOGO,25,35,,
907061,MU-122   MULTIMETRO DE GANCHO,128.86,175.25,,
907062,890G   MULTITESTER -FREC-CAPAC-TEMP.    «MYAKO»,230,303.6,,
907063,ST-310   AMPERIMETRO ANALOGO,169,223.3,,
907064,FT-626   MULTIMETRO DIGITAL CON LAMPARA,85.15,114.95,,
907065,DMM8905   MULTITESTER DIGITAL C/PROTECTOR,175,320,,
907066,TSTD1226   AMPERIMETRO DE GANCHO MIDE TEMP.,80,118.75,,
907067,DT870D   MULTIMETRO DIGITAL    «GIO»,40,53.75,,
907068,VOLTIMETRO P/TABLERO 96 X 96 0 - 600 V.,433.5,575.25,,
907069,AMPERIMETRO P/TABLERO 96 X 96 0 - 1000/5A.,312.5,412.5,,
907070,FRECUENCIMETRO P/TABLERO 96 X 96  440 OL,629,830.3,,
907071,TESTER/PROBADOR CORRIENTE. DCY-25,23.95,32.35,,
907072,ACD-10PRO   VOLTIAMPERIMETRO DE GANCHO DIGITAL,1265,1670,,
907073,ST-5505   MULTITESTER,107,144.45,,
907074,66B840B MULTIMETRO DIGITAL 600 ACV. B/K,75,102.75,,
907075,TMC-80  MULTIMETRO DIGITAL,66,87.5,,
907076,TMC-70   MULTIMETRO DIGITAL,52,68.95,,
907077,TESTER DE BOLSILLO AC 240V. # 9805-1,4,5.5,,
907078,PI-452   MULTIMETRO DIGITAL,38,55.1,,
907079,FU0220   TESTER DE BOLSILLO 600V.   «FULGORE»,8.92,11.95,,
907080,MP-3200   MULTIMETRO DIGITAL,44,58,,
907081,MP-3300   MULTIMETRO DIGITAL,69,91.25,,
907082,MP-6010   MULTIMETRO DIGITAL,35,52.5,,
907083,DM-200   MULTIMETRO DIGITAL   «GREEN LEE»,681.58,920.15,,
907084,MP-5000   MULTIMETRO DIGITAL C/PROTECTOR   «Mitzu»,93,122.75,,
907085,TMC-60   MULTIMETRO DIGITAL,45,59.65,,
907086,960/B37A   MULTITESTER  ANALOGO 20K C/PROTECTOR    «MIYAKO»,110,145.25,,
907087,TMC-260   MULTITESTER DIGITAL,299,395,,
907088,FU0225   TESTER DE BOLSILLO AC/DC 120-440V/150-500V.    «FULGORE»,13.73,18.45,,
907089,TESTER/PROB.  DE CTE. 120/460V. GET-203    «FULGORE»,6.16,8.25,,
907090,TMC-1000   AMPERIMENTRO DE GANCHO 1000A. DIGITAL,220,290.65,,
907091,NB-437   PUNTA DE TESTER (NB-246),17.99,26.5,,
907092,830G   MULTITESTER DIGITAL,168.85,225,,
907093,JCM-860L   MULTITESTER DIGITAL    «JCM»,168.85,222.9,,
907094,TM-202   MINI-TESTER ANALOGO    «TECH»,30.6,41,,
907095,A830L   MULTITESTER DIGITAL C/LUZ,110,145.25,,
907096,ST-320   MULTITESTER DIGITAL    «NIPPON AMERICA»,109,143.9,,
907097,AMPERIMETRO DIGITAL DE GANCHO    «BEST VALUE»,110,145.25,,
907098,TMC-285   MULTITESTER DIGITAL,219,289.5,,
907099,TMC-385   MULTITESTER DIGITAL,285,376.2,,
907100,DT87   AMPERIMETRO DE GANCHO    «GIO»,87,114.85,,
907101,FU0234   MULTITESTER DIGITAL    «FULGORE»,38.53,51,,
907102,NB-426   PUNTA PARA TESTER    «MIYAKO»,17.95,23.75,,
907103,DT830D   MULTIMETRO DIGITAL    «SMT»,35,46.5,,
907104,NB-428   PUNTAS PARA TESTER    «MIYAKO»,17.95,23.75,,
907105,ST-902   TESTER/DETECT. VOLT. AC/DC     N.A.,65,85.8,,
907106,MP-9600   MULTITESTER DE GANCHO DIGITAL      «MITZU»,75,101.25,,
907107,VOLTIMETRO P/TABLERO 96 X 96 0 - 150 V.,195,257.4,,
907108,MULTIMETRO 100A/1000V. AC-DC 3400    «AMPROBE»,5300,6200,,
907109,JM730D   MINI-MULTIMETRO DIGITAL    «JCM»,37.8,49.9,,
907110,ST-4068CT   MULTIMETRO DIGITAL C/TESTER P/RJ11-RJ45    «N.A.»,109,146.5,,
907111,TM-350   TESTER ANALOGO 20K    «TECH»,79,104.25,,
907112,TM-151   AMPERIMETRO DE GANCHO    «TECHMAN»,98,130,,
907113,MU126   MULTIMETRO DIGITAL C/PROBADOR DE CABLES    «ER»,140,184.85,,
907114,TMC-85   MULTIMETRO DIGITAL    «TMC»,69,91,,
907115,PUNTAS P/TESTER PROFESIONAL (TL-109),20,26.45,,
907116,TS-821   PUNTA PARA CAUTIN  (REPUESTO),6,7.95,,
907117,TUERCA PARA CAUTIN  (REPUESTO),3.45,4.75,,
907118,88408   TESTER UNIVERSAL 6-400V. AC/DC   «FORCE»,92.54,122,,
907119,88407   TESTER DETECTOR DE VOLT. Y CABLEADO 12-600VAC.    «FORCE»,72.91,96.25,,
907120,GIO-33B   MULTIMETRO DIGITAL (UT33C)   «GIO»,69.5,91.75,,
907121,179/1AC/II   MULTIMETRO DIGITAL AC/DC     «FLUKE»,4075,5450,,
907122,FU0222   TESTER DE BOLSILLO 140MM.    «FULGORE»,3.42,4.75,,
907123,FU0223   TESTER DE BOLSILLO 190MM.    «FULGORE»,3.55,5.25,,
907124,DT830D   MULTIMETRO DIGITAL    «GIO»,37,48.85,,
907125,ST-4300CT   MULTIMETRO DIGITAL C/TESTER P/RJ45 Y USB    «N.A.»,219,289,,
907126,60-JM2017A   AMPERIMETRO DIGITAL GANCHO    «JCM»,179.98,237.75,,
907127,JM201C   AMPERIMETRO DIGITAL GANCHO    «JCM»,175.99,232.75,,
907128,JM830L   MULTIMETRO DIGITAL     «JCM»,117.8,155.5,,
907129,GIO-266D   AMPERIMETRO DE GANCHO     «GIO»,123,162.5,,
907130,D-266   AMPERIMETRO DE GANCHO    «N.A.»,89,117.5,,
907131,UT33C   MULTIMETRO DIGITAL  ««UNI-T»»,137,181.25,,
907132,UT201    MULTIMETRO DIGITAL DE GANCHO  ««UNI-T»»,210.26,283.85,,
907133,JM7115   CAPACITOMETRO DIGITAL KT7115    «JCM»,221,291.75,,
907134,TM-203   TESTER ANALOGO 2K    «TECH»,36.98,48.85,,
907135,ACD-6PRO   AMPERIMETRO DE GANCHO DIGITAL    «AMPROBE»,1090,1438.8,,
907136,NB-425   PUNTAS PARA TESTER (GB989)     «MIYAKO»,16.99,22.45,,
907137,323   AMPERIMETRO DE GANCHO    «FLUKE»,1228.85,1625,,
907138,IS-HHM53L   MULTIMETRO DIGITAL     «N.A.»,98,129.45,,
907139,IS-HHM75   MULTIMETRO DIGITAL    «N.A.»,185,244.25,,
907140,IS-HHM95   MULTIMETRO DIGITAL    «N.A.»,125,165,,
907141,UT120   MULTITESTER DIGITAL    «UNI-T»,210,277.25,,
907142,UT202   MULTIMETRO DIGITAL DE GANCHO    «UNI-T»,350,462,,
907143,FU0224   TESTER DIGITAL AC/DC 12/250V.    «FULGORE»,6.26,8.5,,
907144,"EM420A   MULTIMETRO AUTO RANGO C/LUZ P/LCD 3 1/2""    «MIVIC»",220,290.45,,
908001,TIMBRE CAMPANA REDONDO 2 1/2- 120V.,22.54,29.75,,
908002,TIMBRE CAMPANA REDONDO DE 4-  120V.,31.24,41.25,,
908003,TIMBRE CAMPANA REDONDO 6-  120V. PW-141,58.58,77.35,,
908004,TIMBRE CAMPANA REDONDO 8-  120V. PW-142,85.58,112.95,,
908005,FU0374  TIMBRE INHALAMBRICO BLANCO    «FULGORE»,60.55,79.95,,
908011,TIMBRE DING DONG WT-9 110V. PW-136,8.8,17.9,,
908012,TIMBRE INALAMBRICO DING DONG    «NA»,48,63.5,,
908013,RC-100   TIMBRE INALAMBRICO    «NA»,57,75.35,,
908014,TIMBRE DING DONG  CHIYODA,26,34.5,,
908015,TIMBRE DING DONG 4  1/2 # 6774  EAGLE,31.55,42.6,,
908016,RL-3925    TIMBRE INALAMBRICO,55.5,73.25,,
908017,RL-3969    TIMBRE INALAMBRICO,64.35,89.9,,
908018,RL-0506-A - ALARMA INALAMBRICA 6 SENSORES 1 TIMBRE,315.9,425,,
908019,RL-3208CC - INTERC. PORTERO 2 ESTACIONES ALUMINIO,193.5,255.5,,
908020,RL-035-1   VIDEO PORTERO MONITO + 1 ESTACION,862.5,1138.5,,
908021,TIMBRE TIPO PAJARITO 110V.,9,12.15,,
908022,RL-3206A   INTERCOM. PORTERO  1 ESTACION S/P,133.5,176.25,,
908023,RL-3825   TIMBRE INALAMBRICO ILUMINADO,76.5,101,,
908024,RL-01CRT   MONITOR INALAMBRICO P/SISTEMA,715.5,944.5,,
908025,FU0332   TIMBRE DIN DON    «FULGORE»,29.69,39.25,,
908026,FU0333   TIMBRE DIN DON    «FULGORE»,16.28,21.5,,
908027,MIT-1250   TIMBRE INALAMBRICO        «MITZU»,45,59.95,,
908028,"FU0134   TIMBRE CAMPANA 8""         «FULGORE»",68.98,91,,
908029,92/230   TIMBRE  SUONERIE     «BTICINO»,47.44,61.65,,
908030,TIMBRE ZUMBADOR #CAL 1146BN 120V BLANCO  «MODUS PLUS»,35.71,47.15,,
908031,FU0423   TIMBRE INALAMBRICO 3 MELODIAS    «FULGORE»,60.55,79.95,,
908032,FU0424   TIMBRE INALAMBRICO 16 MELODIAS    «FULGORE»,68.92,91,,
908033,WDB-300C   TIMBRE INALAMBRICO 120V. 50MTS.    «N.A.»,159,209.95,,
908034,46631   TIMBRE INALAMBRICO 50MTS.    «VOLTECH»,66.74,88.1,,
944001,TC0061  ALICATE ELECTRICISTA PROF.  9 PLG. (TC4246)     «TOOLCRAFT»,42.28,55.8,,
944003,TC0226  JGO. LLAVES HEXAGONAL 25 PZAS. TOOL CRAFT,39.46,52,,
944004,TC0055   ALICATE ELECTRICISTA 8PLG. (TC4230)     «TOOL CRAFT»,27.29,36,,
944006,TC0598  REPUESTO 8 PUNTAS 8mm     «Tool Craft»,5.79,7.65,,
944007,TC0599  REPUESTO PARA NAVAJA MULTIUSOS 10mm,4.2,5.65,,
944008,TC0586  NAVAJA 7Plg. MULTIUSO CURVA BIMETAL C/ZINC 19mm,13,17.2,,
944009,TC0580  NAVAJA 7Plg. ABS 18mm,7.74,10.25,,
944010,TC0064   CANGREJO AJUSTABLE 10Plg.   «Tool Craft»,47.62,62.85,,
944011,TC0442 CAJA DE HERRAMIENTAS HAMMER 19Plg.,115.36,152.3,,
944012,TC0443 CAJA DE HERRAMIENTAS HAMMER 22Plg.,188.57,248.9,,
944013,TC0441 CAJA DE HERRAMIENTAS HAMMER 16Plg.,86.99,114.85,,
944014,TC0063   CANGREJO AJUSTABLE 08Plg.   «Tool Craft»,36.47,48.25,,
944015,TC0062  CANGREJO AJUSTABLE 06Plg.   «Tool Craft»,23.6,31.25,,
944016,TC0677   NAVAJA ACERO INOXIDABLE CON LUZ   «TOOLCRAFT»,26.4,34.85,,
944017,TC0678   NAVAJA ACERO INOXIDABLE C/FUNDA   «TOOLCRAFT»,19.73,26.04,,
944018,TC0668   MULTIHERRAMIENTA DE 4 1/2Plg. (11 EN 1)   «TOOLCRAFT»,31.33,42.3,,
944019,TC0240   Jgo. DESTORNILLADORES P/ELECTRICISTA   «TOOLCRAFT»,47.02,62,,
944020,TC0579   NAVAJA 7PLG. BIMATERIAL 18MM.    «TOOL CRAF»,9.34,12.3,,
944021,TC1606    MARTILLO DE BOLA 40ONZ.    «TOOL CRAF»,48.73,64.25,,
944022,TC0117   CAJA P/HERRAMIENTA C/LINTERNA    «TOOL CRAFT»,90,118.8,,
944023,TC0673   NAVAJA TIPO SUIZA  (15 EN 1)    «TOOLCRAFT»,19.34,25.35,,
944024,TC0674   NAVAJA TIPO SUIZA (21 EN 1)    «TOOLCRAFT»,41.58,54.9,,
944025,TC0672   NAVAJA TIPO SUIZA (10 EN 1)    «TOOLCRAFT»,17.41,23,,
944026,TC0671   MULTIHERRAMIENTA C/LINTERNA   «TOOLCRFT»,119.14,157.25,,
944027,TC0675   NAVAJA ACERO INOX. DE BOLSILLO 5 1/2PLG.    «TOOLCRAFT»,15.82,21,,
944028,TC0676   NAVAJA ACERO INOX. DE BOLSILLO 6 3/4PLG.    «TOOLCRAFT»,32.49,42.9,,
944029,TC1955   PISTOLA P/SILICON ESQUELETO PESADA    «TOOLCRAFT»,33.94,44.8,,
944030,TC1593   PINZA PUNTA PLANA 4 3/4PLG.    «TOOLCRAFT»,12,15.85,,
944031,TC1600   PINZA PUNTA REDONDA 4 3/4PLG.    «TOOLCRAFT»,12,15.85,,
944032,TC0112   CAJA DE HERRAMIENTAS OMEGA 24 PLG.    «TOOLCRAFT»,180.61,238.4,,
944033,TC0113   CAJA DE HERRAMIENTAS APOLO 20 PLG.    «TOOLCRAFT»,143.9,189.95,,
944034,TC0568   LENTE DE SEGURIDAD OSCURO    «TOOLCRAFT»,8.5,11.25,,
944035,TC0569   LENTE DE SEGURIDAD CLARO    «TOOLCRAFT»,7.88,10.4,,
944036,"TC0504   BROCA COBALTO DE 5/16""    «TOOLCRAFT»",14.31,18.9,,
944037,TC1064   CINTA DUCTO TAPE 2 X 10YDS.    «TOOLCRAFT»,6.17,8.14,,
944038,TC1062   CINTA DUCTO TAPE 2 X 30YDS.    «TOOLCRAFT»,16.36,21.6,,
944039,TC2697   FAJA BANDA ELASTICA C/TIRANTE XL    «TOOLCRAF»,59.64,78.75,,
944040,"TC1594   PINZA DE PUNTA Y CORTE 4 3/4""    «TOOLCRAFT»",12,15.85,,
944041,"TC1595   PINZA CORTE DIAGONAL DE 4 5/16""    «TOOLCRAFT»",12,15.85,,
944042,"TC1596   PINZA TIPO TENAZA 4 1/16""    «TOOLCRAFT»",12,15.85,,
944043,"TC1597   PINZA PUNTA DE AGUJA 5 7/8""    «TOOLCRAF»",12,15.85,,
944044,"TC0490   BROCA COBALTO DE 3/32""    «TOOLCRAFT»",3.31,4.5,,
944045,"TC0496   BROCA P/METAL  5%  D/COBALTO 3/16""     «TOOLCRAFT»",4.69,6.25,,
944046,"TC0500   BROCA P/METAL  5%  COBALTO 1/4""     «TOOLCRAFT»",8.78,11.6,,
944047,"TC0508   BROCA COBALTO DE 3/8""    «TOOLCRAFT»",22.43,29.6,,
944048,TC0731   DESARMADOR TORX  - T10 -     «TOOLCFRAFT»,6.32,8.35,,
944049,TC0732   DESARMADOR TORX  - T15 -     «TOOLCFRAFT»,6.32,8.35,,
944050,TC0733   DESARMADOR TORX  - T20 -     «TOOLCFRAFT»,6.32,8.35,,
944051,TC0734   DESARMADOR TORX  - T25 -     «TOOLCFRAFT»,6.32,8.35,,
944052,TC0735   DESARMADOR TORX  - T27  -     «TOOLCFRAFT»,6.32,8.34,,
944053,TC0736   DESARMADOR TORX  - T30 -     «TOOLCFRAFT»,6.32,8.35,,
944054,TC0713   DESARMADOR BIMATERIAL PHILLIPS 3/16 X 4   «TOLLCRAFT»,5.51,7.25,,
944055,TC0703   DESARMADOR BIMATERIAL STANDARD  1/4 X 4   «TOLLCRAFT»,6.32,8.35,,
944056,TC0716   DESARMADOR BIMATERIAL PHILLIPS 1/4  X 4   «TOLLCRAFT»,6.32,8.35,,
944057,TC0701   DESARMADOR BIMATERIAL STANDARD 3/16 X 4   «TOLLCRAFT»,5.51,7.25,,
944058,TC0623   GUANTE DE TELA ANTIDERRAMANTE   «TOOLCRAFT»,5.74,7.65,,
944059,TC2164   CERRADURA BARI RECAMARA    «TOOLCRAFT»,55,72.6,,
944060,TC0754   GUANTE DE TELA Y CARNAZA REFORZADA    «TOOL CRAFT»,16.83,22.25,,
944061,TC2646   GUANTE DE TELA Y CARNAZA    «TOOL CRAFT»,14.28,18.85,,
944062,"TC0721   DESTORNILLADOR D/GABINETE STD 1/8 X 3""    «TOOL CRAFT»",3.88,5.25,,
944063,"TC0727   DESTORNILLADOR D/GABINETE 3/16 X 6""    «TOOL CRAFT»",6.32,8.35,,
944064,"TC0712   DESARMADOR BIMATERIAL PHILLIPS 3/16 X 3""    «TOOL CRAFT»",5.1,6.8,,
944065,"TC0491   BROCA COBALTO DE 7/64""    «TOOLCRAFT»",3.31,4.45,,
944066,TC2046   COMPRESOR 3.5 HP. 50 LTS. C/PISTOLA Y MANG.    «TOOLCRAFT»,1325.25,1750,,
944067,"TC0494   BROCA COBALTO DE 5/32""    «TOOLCRAFT»",4.22,5.55,,
944068,"TC0492   BROCA COBALTO DE 1/8""    «TOOLCRAFT»",3.52,4.65,,
944069,TC1641   PINTURA AEROSOL NEGRO BRILLANTE    «TOOLCRAFT»,11,15,,
944070,TC1658   PINTURA AEROSOL AMARILLO GIRASOL    «TOOLCRAFT»,11,15,,
944071,TC1660   PINTURA AEROSOL NARANJA    «TOOLCRAFT»,11,15,,
944072,TC1651   PINTURA AEROSOL ORO CADILAC    «TOOLCRAFT»,16.66,21.95,,
944073,TC1650   PINTURA AEROSOL BLANCO MATE    «TOOLCRAFT»,11,15,,
944074,TC1652   PINTURA AEROSOL VERDE BOSQUE    «TOOLCRAFT»,11,15,,
944075,TC1649   PINTURA AEROSOL GRIS MAQUINA    «TOOLCRAFT»,11,15,,
944076,TC1644   PINTURA AEROSOL ROJO BRILLANTE    «TOOLCRAF»,11,15,,
944077,TC1643   PINTURA AEROSOL NEGRO MATE    «TOOLCRAFT»,11,15,,
944078,TC1642   PINTURA AEROSOL BLANCO BRILLANTE    «TOOLCRAFT»,11,15,,
944079,TC1655   PINTURA AEROSOL PLATA    «TOOLCRAFT»,11,15,,
944080,TC1646   PINTURA AEROSOL CROMADO    «TOOLCRAFT»,16.42,21.75,,
944081,TC1803   LENTE DE SEGURIDAD NEO AMBAR    «TOOLCRAFT»,9.38,12.5,,
